ppid,status,name,brand,stars,reviews,questions,answers,love,price,size,category,countries,stars1,stars2,stars3,stars4,stars5,discontinued
P410506,full,Glacial Cleansing Cloths for Eyes,Skyn Iceland,,,,,,,,,,0,0,0,0,0,TRUE
P410507,full,Arctic Elixir,Skyn Iceland,,,,,,,,,,0,0,0,0,0,TRUE
P410508,full,Arctic Hydrating Balm,Skyn Iceland,,,,,,,,,,0,0,0,0,0,TRUE
P410511,full,Activating Water Essence,Jurlique,4.8571,21,6,9,2871,55,5 oz,Skincare:Moisturizers:Mists & Essences,,0,0,1,1,19,FALSE
P410512,full,Water Blend Face & Body Foundation,Make Up For Ever,4.0925,281,93,64,18508,43,1.69 oz,Makeup:Face:Foundation,JP:KR:NL:GB:DE:NO,21,26,24,45,165,FALSE
P410513,full,Artist Palette Volume 4 – Shadows,Make Up For Ever,4.186,43,6,5,9157,44,9 x 0.04 oz,Makeup:Eye:Eye Palettes,JP:KR:NL:GB:DE:NO,3,3,3,8,26,FALSE
P410515,full,High Precision Lip Pencil,Make Up For Ever,4.8182,11,4,0,5062,18,0.04 oz,Makeup:Lip:Lip Liner,JP:KR:NL:GB:DE:NO,0,0,0,2,9,FALSE
P410516,partial,Artist Rouge Lipstick,Make Up For Ever,4.6426,1399,38,29,46781,22,0.12 oz,Makeup:Lip:Lipstick,JP:KR:NL:GB:DE:NO,11,15,37,337,999,FALSE
P410519,full,Ready for the Big Time The Original Cleanse & Condition Bonus Set for Curly Hair,Devacurl,,,,,,,,,,0,0,0,0,0,TRUE
P410520,full,FIRMx® Face and Neck Contouring System,Peter Thomas Roth,4,10,1,0,782,98,,Skincare:Treatments:Face Serums,AU:CA,1,1,0,3,5,FALSE
P410522,full,Time to Shine ORIGINAL the traceless hair ring,Invisibobble,3.6071,84,3,7,5867,8,3 traceless hair rings,Hair:Hair Tools:Hair Accessories,,13,7,12,20,32,FALSE
P410523,full,Color Enhancing Leave-In Cream with Pomegranate,Klorane,5,1,1,0,491,18,6.7 oz,Hair:Shampoo & Conditioner:Leave-In Conditioner,CA,0,0,0,0,1,FALSE
P410528,full,Olympéa,Paco Rabanne,4.5915,71,1,1,4987,75,1.7 oz,Fragrance:Women:Perfume,,4,2,2,3,60,FALSE
P410531,full,Sculpting Multiple Duo,Nars,3.0563,71,7,18,14506,39,0.24 oz x 2,Makeup:Face:Contour,JP:SE:KR:NL:GB:AU:DE:NO,15,13,15,9,19,FALSE
P410532,partial,Vanish™ Seamless Finish Foundation Stick,Hourglass,4.0355,2877,224,378,92968,46,0.25 oz,Makeup:Face:Foundation,GB:AU,231,202,252,748,1448,FALSE
P410533,full,Bronzing Powder Kit,Guerlain,3,1,4,5,1057,53,0.35 oz,Makeup:Value & Gift Sets,JP:KR:NL:GB:AU:DE:CA:NO,0,0,1,0,0,FALSE
P410535,partial,Vanish™ Foundation Brush,Hourglass,4.7273,1423,13,61,13128,46,,Makeup:Brushes & Applicators:Face Brushes,GB:AU,8,9,40,249,1118,FALSE
P410543,full,BAREPRO Performance Wear Powder Foundation,Bareminerals,3.8848,217,51,40,9629,30,0.34 oz,Makeup:Face:Foundation,JP:SE:KR:NL:GB:AU:DE:NO,30,20,14,35,119,FALSE
P410545,full,Hypnose Lash-by-Lash Volume Mascara,Lancôme,,,,,,,,,,0,0,0,0,0,TRUE
P410548,partial,All Nighter Liquid Foundation,Urban Decay,3.3479,1995,182,216,55514,40,1 oz/ 30 mL,Makeup:Face:Foundation,JP:SE:KR:NL:GB:AU:DE:NO,400,306,230,318,742,FALSE
P410549,full,Tarteist™ Metallic Shadow,Tarte,4.6923,39,7,4,22010,14,0.07 oz/ 1.98 g,Makeup:Eye:Eyeshadow,,1,0,1,6,31,FALSE
P410550,full,Flat Optical Blurring Brush,Urban Decay,4.1429,7,0,0,1472,32,,Makeup:Brushes & Applicators:Face Brushes,JP:SE:KR:NL:GB:AU:DE:NO,1,0,1,0,5,FALSE
P410551,full,Optical Blurring Brush,Urban Decay,4.0645,31,4,3,4346,32,,Makeup:Brushes & Applicators:Face Brushes,JP:SE:KR:NL:GB:AU:DE:NO,2,5,2,2,20,FALSE
P410552,full,The Finger Brush,Urban Decay,4.1739,23,2,1,6635,26,,Makeup:Brushes & Applicators:Face Brushes,JP:SE:KR:NL:GB:AU:DE:NO,2,1,3,2,15,FALSE
P410553,full,Diffusing Highlighter Brush,Urban Decay,4.8,5,1,0,3210,32,,Makeup:Brushes & Applicators:Face Brushes,JP:SE:KR:NL:GB:AU:DE:NO,0,0,0,1,4,FALSE
P410554,full,Diffusing Blush Brush,Urban Decay,4.2,5,0,0,1953,32,,Makeup:Brushes & Applicators:Face Brushes,JP:SE:KR:NL:GB:AU:DE:NO,0,0,1,2,2,FALSE
P410555,full,Contour Definition Brush,Urban Decay,4.6,5,1,2,2117,32,,Makeup:Brushes & Applicators:Face Brushes,JP:SE:KR:NL:GB:AU:DE:NO,0,0,0,2,3,FALSE
P410556,full,Moondust Brush,Urban Decay,4.5556,9,1,1,4154,24,,Makeup:Brushes & Applicators:Face Brushes,JP:SE:KR:NL:GB:AU:DE:NO,0,0,1,2,6,FALSE
P410557,full,Eyeshadow Contour Brush,Urban Decay,4,2,0,0,4257,22,,Makeup:Brushes & Applicators:Eye Brushes,JP:SE:KR:NL:GB:AU:DE:NO,0,0,1,0,1,FALSE
P410558,full,Iconic Eyeshadow Brush,Urban Decay,4.6667,6,2,1,5561,24,,Makeup:Brushes & Applicators:Eye Brushes,JP:SE:KR:NL:GB:AU:DE:NO,0,0,1,0,5,FALSE
P410559,full,Essential Eye Tool,Urban Decay,4.7273,11,1,1,3562,15,,Makeup:Brushes & Applicators:Eye Brushes,JP:SE:KR:NL:GB:AU:DE:NO,0,1,0,0,10,FALSE
P410618,full,Divine Drip Argan Oil and Honey Butter Balm,Josie Maran,4.2917,48,5,14,4931,42,5 oz,Bath & Body:Body Moisturizers:Body Lotions & Body Oils,,3,4,2,6,33,FALSE
P410620,full,Max Your Matte Duo,Murad,3.9524,21,1,1,4953,22,,Skincare:Value & Gift Sets,JP:KR:NL:GB:DE:CA:NO,2,1,4,3,11,FALSE
P410635,full,Gentlemen Only Travel Spray,Givenchy,0,0,0,0,254,25,0.5 oz,Fragrance:Men:Cologne,JP:SE:KR:NL:GB:AU:DE:CA:NO,0,0,0,0,0,FALSE
P410636,full,Live Irrésistible Eau de Toilette,Givenchy,4,1,0,0,408,91,2.5 oz,Fragrance:Women:Perfume,JP:SE:KR:NL:GB:AU:DE:NO,0,0,0,1,0,FALSE
P410638,full,Mon Paris Travel Spray,Yves Saint Laurent,4.4474,38,1,1,3781,29,0.34 oz/ 10 mL,Fragrance:Women:Rollerballs & Travel Size,JP:KR:NL:GB:DE:CA:NO,1,2,2,7,26,FALSE
P410639,full,Nirvana Bourbon Rollerball,Elizabeth And James,4.2441,127,2,8,7136,25,0.34 oz,Fragrance:Women:Rollerballs & Travel Size,JP:KR:NL:GB:DE:NO,6,9,7,31,74,FALSE
P410640,full,Nirvana Bourbon,Elizabeth And James,4.1895,401,11,33,11299,85,1.7 oz,Fragrance:Women:Perfume,JP:KR:NL:GB:DE:NO,37,22,29,53,261,FALSE
P410643,full,Nirvana Rose Rollerball,Elizabeth And James,3.9792,48,0,0,3991,25,0.34 oz,Fragrance:Women:Rollerballs & Travel Size,JP:KR:NL:GB:DE:NO,5,3,6,8,26,FALSE
P410644,full,Nirvana Rose,Elizabeth And James,3.552,279,1,12,6726,85,1.7 oz,Fragrance:Women:Perfume,JP:KR:NL:GB:DE:NO,73,21,9,31,145,FALSE
P410647,full,Bamboo Anti-Frizz AM/PM Starter Kit,Alterna Haircare,3.6667,3,0,0,370,37.5,,Hair:Value & Gift Sets,JP:KR:NL:GB:AU:DE:CA:NO,1,0,0,0,2,FALSE
P410648,full,Hair Detox And Renewal Treatment Kit,Rahua,3,2,0,0,427,98,,Hair:Value & Gift Sets,CA,1,0,0,0,1,FALSE
P410652,full,"Hello, Great Skin Kit For Oilier Skin",Clinique,3.5,2,0,0,1835,9.5,,Skincare:Value & Gift Sets,JP:KR:NL:GB:DE:CA:NO,0,1,0,0,1,FALSE
P410654,full,Booster Detox,Clarins,4.4444,9,2,1,1960,39,0.5 oz/ 15 mL,Skincare:Treatments:Face Serums,AU,0,1,0,2,6,FALSE
P410655,full,Booster Energy,Clarins,4.5,12,2,2,989,39,0.5 oz/ 15 mL,Skincare:Treatments:Face Serums,AU,0,0,2,2,8,FALSE
P410656,full,Booster Repair,Clarins,4.6,5,1,0,752,39,0.5 oz/ 15 mL,Skincare:Treatments:Face Serums,AU,0,0,1,0,4,FALSE
P410657,full,Extra-Firming Mask,Clarins,4.6667,3,1,1,933,75,2.5 oz/ 75mL,Skincare:Masks:Face Masks,AU,0,0,0,1,2,FALSE
P410660,full,Wildfox Eau de Parfum Rollerball,Wildfox,3.6667,15,1,0,1644,22,0.33 oz,Fragrance:Women:Rollerballs & Travel Size,CA,3,1,2,1,8,FALSE
P410661,full,Wildfox Eau de Parfum Rollerball,Wildfox,4.0244,41,2,2,2947,22,0.33 oz,Fragrance:Women:Perfume,CA,2,6,4,6,23,FALSE
P410662,full,Wildfox Bubble Bath And Body Wash,Wildfox,5,1,0,0,317,36,8.6 oz,Fragrance:Women:Bath & Shower,CA,0,0,0,0,1,FALSE
P410663,full,Wildfox Body Crème Frosting,Wildfox,4.5,2,0,0,206,55,5.29 oz,Fragrance:Women:Lotions & Oils,CA,0,0,0,1,1,FALSE
P410664,full,High and Fine 4-Piece Petites Waterproof Eyeliner Collection,Marc Jacobs Beauty,,,,,,,,,,0,0,0,0,0,TRUE
P410666,full,Double Wear Nude Cushion Stick Radiant Makeup,Estée Lauder,3.6042,48,11,19,4441,39.5,0.47oz,Makeup:Face:Foundation,JP:KR:NL:GB:DE:NO,7,4,9,9,19,FALSE
P410667,full,Stay All Day®  MATTE’ificent Lipstick,Stila,3.45,60,2,5,10344,22,0.07 oz,Makeup:Lip:Lipstick,KR:GB:AU,8,8,10,17,17,FALSE
P410668,full,BAREPRO Core Coverage Brush,Bareminerals,3.7273,11,5,1,1914,30,,Makeup:Brushes & Applicators:Face Brushes,JP:SE:KR:NL:GB:AU:DE:NO,2,1,1,1,6,FALSE
P410669,full,Eccentrico Mascara,Giorgio Armani Beauty,4.4154,130,3,4,2555,32,0.22 oz,Makeup:Eye:Mascara,JP:KR:NL:GB:DE:NO,4,3,10,31,82,FALSE
P410670,full,Velvet Eyeliner,Nars,3,4,1,0,1479,24,0.04 oz,Makeup:Eye:Eyeliner,JP:SE:KR:NL:GB:AU:DE:NO,1,0,2,0,1,FALSE
P410671,full,K-Beauty A BB C’s,Dr. Jart+,4.1739,23,7,9,6101,22,,Skincare:Value & Gift Sets,KR:CA,3,1,0,4,15,TRUE
P410672,full,Rescue Oil Free Moisturiser,Eve Lom,4.5,8,1,1,927,75,1.7 oz,Skincare:Moisturizers:Moisturizers,,1,0,0,0,7,FALSE
P410673,full,Even Better Clinical Dark Spot Corrector & Optimizer,Clinique,4.2,5,3,1,1570,79.5,1.7 oz,Skincare:Treatments:Face Serums,JP:KR:NL:GB:DE:NO,0,0,1,2,2,FALSE
P410674,full,Cucumber De-Tox™ Balancing Essence Water Mist,Peter Thomas Roth,3.4615,13,0,0,1169,28,3.4 oz,Skincare:Moisturizers:Mists & Essences,AU:CA,2,1,2,5,3,FALSE
P410675,full,Acne System,Peter Thomas Roth,4,65,11,27,5073,35,,Skincare:Value & Gift Sets,AU:CA,8,4,6,13,35,FALSE
P410726,full,Be Smitten Tinted Lip Treatment,Tata Harper,2.8,5,0,0,585,29,0.09 oz,Skincare:Lip Treatments:Lip Balms & Treatments,,1,1,2,0,1,FALSE
P410727,full,Illuminating Moisturizer,Tata Harper,3.6061,33,1,4,1597,85,1 oz/ 30 mL,Skincare:Moisturizers:Moisturizers,,5,3,5,7,13,FALSE
P410728,full,Illuminating Eye Crème,Tata Harper,3.2,20,1,0,1267,95,0.5 oz/ 15 mL,Skincare:Eye Care:Eye Creams & Treatments,,3,6,1,4,6,FALSE
P410729,full,Xtend Your Youth A3 Power Foaming Cleanser,Dr. Brandt Skincare,4.3333,3,0,0,255,29,5 oz,Skincare:Cleansers:Face Wash & Cleansers,,0,0,1,0,2,FALSE
P410731,full,Sake Bright White Mask,Boscia,3.3725,51,6,4,4760,38,2.8 oz,Skincare:Masks:Face Masks,,7,9,10,8,17,FALSE
P410732,full,Hairdresser’s Invisible Oil Balm-to-Oil Pre Shampoo Masque,Bumble And Bumble,4.0541,74,3,6,2478,43,3 oz,Hair:Hair Styling & Treatments:Hair Masks,JP:SE:KR:NL:GB:AU:DE:NO,8,3,8,13,42,FALSE
P410733,full,Hairdresser’s Invisible Oil Dry Oil Finishing Spray,Bumble And Bumble,3.8788,66,5,8,6972,34,3.2 oz,Hair:Hair Styling & Treatments:Hair Oil,JP:SE:KR:NL:GB:AU:DE:NO,3,8,9,20,26,FALSE
P410734,full,Waffle Luxe Hair Turban,Aquis,3.9574,47,4,9,5467,40,,Hair:Hair Tools:Hair Accessories,,4,5,6,6,26,FALSE
P410735,full,Deluxe Regrowth Treatment & Deep Hydration Kit,Keranique,3.7143,28,16,23,4407,49,,Hair:Value & Gift Sets,CA,8,0,0,4,16,FALSE
P410736,full,SinglePass™ Luxe Professional Straightening and Styling Iron,T3,4.3889,18,6,2,2215,180,,Hair:Value & Gift Sets,CA,1,1,1,2,13,FALSE
P410738,full,Dahlia Divin Le Nectar de Parfum,Givenchy,4.8,25,2,4,3607,94,1.7 oz,Fragrance:Women:Perfume,JP:SE:KR:NL:GB:AU:DE:NO,0,0,2,1,22,FALSE
P410739,full,MIU MIU Gift Set,Miu Miu,,,,,,,,,,0,0,0,0,0,TRUE
P410740,full,MIU MIU Mini Gift Set,Miu Miu,4.5294,17,2,4,7093,28,,Fragrance:Value & Gift Sets:Perfume Gift Sets,,0,2,0,2,13,FALSE
P410743,full,Vinyl Cream Lip Stain,Yves Saint Laurent,4.4139,360,9,25,41457,36,0.18 oz,Makeup:Lip:Lip Stain,JP:KR:NL:GB:DE:NO,8,16,22,87,227,FALSE
P410748,full,Bigger & Bolder Brows Kit,Benefit Cosmetics,4.5333,105,12,18,19962,34,,Makeup:Eye:Eyebrow,JP:KR:NL:GB:DE:NO,1,5,6,18,75,FALSE
P410749,full,Defined & Refined Brow Kit,Benefit Cosmetics,4.253,83,9,13,22484,34,,Makeup:Eye:Eyebrow,JP:KR:NL:GB:DE:NO,4,3,5,31,41,FALSE
P410751,full,Collector’s Edition Highliner Gel Eye Crayon - Tabboo!,Marc Jacobs Beauty,,,,,,,,,,0,0,0,0,0,TRUE
P410752,full,Collector’s Edition Le Marc Lip Crème Lipstick - Blacquer,Marc Jacobs Beauty,3.8,5,0,0,1774,30,0.12 oz,Makeup:Lip:Lipstick,,0,1,1,1,2,FALSE
P410753,full,Soft & Natural Brow Kit,Benefit Cosmetics,4.6244,205,27,48,48369,34,,Makeup:Eye:Eyebrow,JP:KR:NL:GB:DE:NO,4,1,11,36,153,TRUE
P410754,full,Your Place Or Mine? Five-Piece Travel Brush Collection,Marc Jacobs Beauty,3,4,2,2,2119,135,,Makeup:Brushes & Applicators:Brush Sets,,0,2,1,0,1,FALSE
P410755,full,GenOptics Spot Essence,Sk-Ii,4.4737,57,1,0,1136,225,1.6 oz,Skincare:Moisturizers:Mists & Essences,JP:CA,0,3,2,17,35,FALSE
P410756,full,GenOptics Aura Essence,Sk-Ii,4.5652,46,5,11,2523,240,1.6 oz,Skincare:Moisturizers:Mists & Essences,JP:CA,1,0,3,10,32,FALSE
P410757,full,Be Adored Tinted Lip Treatment,Tata Harper,4,4,1,1,874,29,0.09 oz/ 2.5 g,Skincare:Lip Treatments:Lip Balms & Treatments,,0,0,1,2,1,FALSE
P410758,full,Bio-Performance LiftDynamic Cream,Shiseido,0,0,0,0,414,110,1.7 oz,Skincare:Moisturizers:Moisturizers,,0,0,0,0,0,FALSE
P410759,full,Bio-Performance LiftDynamic Eye Treatment,Shiseido,4,5,1,0,921,70,0.52 oz,Skincare:Eye Care:Eye Creams & Treatments,,0,1,1,0,3,FALSE
P410761,full,Day-Light Protection Sun Screen SPF 50 PA+++,Neogen Dermalogy,4.7885,52,11,19,4206,30,1.65 oz,Skincare:Sun Care:Face Sunscreen,CA,0,1,3,2,46,FALSE
P410765,full,Mister Brow Filler Tinted Waterproof Brow Filler,Givenchy,4.4211,19,2,2,2487,27,0.19 oz,Makeup:Eye:Eyebrow,JP:SE:KR:NL:GB:AU:DE:NO,1,1,0,4,13,FALSE
P410766,full,Eyebrow Pencil,Givenchy,4.8571,14,1,0,906,27,0.03 oz,Makeup:Eye:Eyebrow,JP:SE:KR:NL:GB:AU:DE:NO,0,0,1,0,13,FALSE
P410767,full,Mister Brow Groom Universal Brow Setter,Givenchy,4.7692,26,3,2,3070,27,0.18 oz,Makeup:Eye:Eyebrow,JP:SE:KR:NL:GB:AU:DE:NO,1,0,0,7,20,FALSE
P410768,full,Eyebrow Couture Definer,Givenchy,4.5,2,0,0,238,27,0.04 oz,Makeup:Eye:Eyebrow,JP:SE:KR:NL:GB:AU:DE:NO,0,0,0,1,1,FALSE
P410769,full,Le Rouge Perfecto Beautifying Lip Balm,Givenchy,4.0448,67,7,22,15378,36,0.07 oz,Makeup:Lip:Lip Balm & Treatment,JP:SE:KR:NL:GB:AU:DE:NO,5,2,14,10,36,FALSE
P410770,full,Le Prisme Superstellar Intense & Radiant Eyeshadow,Givenchy,4.5556,9,1,0,1937,63,,Makeup:Eye:Eyeshadow,JP:SE:KR:NL:GB:AU:DE:CA:NO,0,0,2,0,7,FALSE
P410771,full,Prisme Visage Perfecting Face Powder,Givenchy,4.0714,28,11,20,4727,49,0.38 oz,Makeup:Face:Setting Spray & Powder,JP:SE:KR:NL:GB:AU:DE:CA:NO,1,3,4,5,15,FALSE
P410772,full,Lumiere Divine Highlighting Finishing Powder Palette,Yves Saint Laurent,4.7551,49,16,33,9240,47,0.31 oz,Makeup:Face:Highlighter,JP:KR:NL:GB:DE:CA:NO,0,1,2,5,41,FALSE
P410773,full,Cat Lashes Mascara,Burberry,3.945,109,5,22,4453,30,0.20 oz,Makeup:Eye:Mascara,,18,6,8,13,65,FALSE
P410774,full,Ambient® Lighting Edit - Surreal Light ,Hourglass,3.6839,329,28,61,37819,80,,Makeup:Cheek:Cheek Palettes,GB:AU:CA,43,42,36,63,145,TRUE
P410803,full,Aqua Bomb Sheet Mask,Belif,3.5682,44,1,5,3130,8,1 x 0.84 oz sheet mask,Skincare:Masks:Sheet Masks,CA,4,10,4,10,18,FALSE
P410808,full,ELEVATE Firming & Lifting Contouring Serum,Algenist,4.0769,13,2,2,531,108,1 oz/ 30 mL,Skincare:Treatments:Face Serums,,2,0,2,0,9,FALSE
P410809,full,ELEVATE Firming & Lifting Contouring Eye Cream,Algenist,3.0833,12,0,0,384,72,0.5 oz,Skincare:Eye Care:Eye Creams & Treatments,,5,1,0,0,6,FALSE
P410810,full,’REPLICA’ Filter: Blur,Maison Margiela,3.7333,15,3,4,2661,55,1.7 oz,Fragrance:Women:Lotions & Oils,JP:KR:NL:GB:DE:NO,3,0,3,1,8,FALSE
P410811,full,’REPLICA’ Filter: Glow,Maison Margiela,4.65,20,2,7,3765,55,1.7 oz,Fragrance:Women:Lotions & Oils,JP:KR:NL:GB:DE:NO,0,0,1,5,14,FALSE
P410813,full,Chubby Meets Skinny Set,Clinique,3.6154,13,0,0,4399,12,,Makeup:Eye:Eye Sets,JP:KR:NL:GB:DE:NO,0,3,3,3,4,TRUE
P410815,full,Pop Matte Lip Colour + Primer,Clinique,4.3939,33,2,0,6683,18.5,,Makeup:Lip:Lipstick,JP:KR:NL:GB:DE:NO,0,2,3,8,20,FALSE
P410816,full,Problem Solution Cleansing Foam,Belif,4.375,32,3,0,1554,24,3.38 oz,Skincare:Cleansers:Face Wash & Cleansers,CA,2,1,2,5,22,FALSE
P410817,full,Problem Solution Toner,Belif,4.375,24,5,12,3723,28,6.75 oz,Skincare:Cleansers:Toners,CA,0,2,2,5,16,FALSE
P410818,full,Problem Solution Moisturizer,Belif,4.1111,9,3,1,1619,38,4.22 oz,Skincare:Moisturizers:Moisturizers,CA,0,1,1,3,4,FALSE
P410819,full,Problem Solution Essence,Belif,3.6667,9,1,0,1558,42,1.68 oz,Skincare:Moisturizers:Mists & Essences,CA,0,3,1,1,4,FALSE
P410820,full,The True Tincture Cleansing Stick - Chamomile,Belif,4.3333,18,4,2,2513,28,2.82 oz,Skincare:Cleansers:Face Wash & Cleansers,CA,2,0,0,4,12,FALSE
P410827,full,Gentle Toner,L’Occitane,,,,,,,,,,0,0,0,0,0,TRUE
P410828,full,Sport Luxe Healthy Body Wash 3-in-1,Lavanila,4.2,5,0,0,453,16,6.7 oz,Bath & Body:Bath & Shower:Body Wash & Shower Gel,,1,0,0,0,4,FALSE
P410829,full,Coconut + Sea Salt Beach Wave Hair Mist,Herbivore,3.8696,23,7,3,3493,20,8 oz,Hair:Hair Styling & Treatments:Hair Styling Products,,2,2,3,6,10,FALSE
P410831,full,#ColorCurators: Makeup By Rose XOXO Edition -  Nail Polish Collection,Formula X,4.3,10,1,1,2018,5,0.04 oz,Makeup:Nail:Nail Polish,,1,0,0,3,6,TRUE
P410833,full,CAVIAR Smoothing Hydra-Gelee Nourishing Hair Perfector,Alterna Haircare,3.8049,41,6,13,2119,30,3.4 oz,Hair:Hair Styling & Treatments:Hair Styling Products,JP:KR:NL:GB:AU:DE:NO,6,6,2,3,24,FALSE
P410834,full,Learn Your Verb Kit,Verb,,,,,,,,,,0,0,0,0,0,TRUE
P410835,full,Mia 2 Kate Somerville Radiant Skin Set,Clarisonic,,,,,,,,,,0,0,0,0,0,TRUE
P410836,full,Banish Dull Skin,First Aid Beauty,3.75,4,0,0,2728,40,,Skincare:Value & Gift Sets,,0,1,0,2,1,FALSE
P410838,full,Wishes ’Do Come True Kit,Bumble And Bumble,,,,,,,,,,0,0,0,0,0,TRUE
P410840,full,Ellipse Blender,Make Up For Ever,3.5714,14,1,0,1580,15,,Tools & Brushes:Makeup Brushes & Applicators:Sponges & Applicators,JP:KR:NL:GB:DE:NO,3,2,0,2,7,FALSE
P410841,full,Call Time Gentle Cleansing Water,Cinema Secrets,3.3333,3,2,2,1098,16,4.2 oz,Makeup:Accessories:Makeup Removers,,0,1,1,0,1,FALSE
P410842,full,Break It Down Waterproof Makeup Remover,Cinema Secrets,4.3333,6,0,0,943,20,4.2 oz,Skincare:Cleansers:Makeup Removers,,0,1,0,1,4,FALSE
P410843,full,COCO MADEMOISELLE Touche de Parfum,Chanel,,,,,,,,,,0,0,0,0,0,TRUE
P410844,full,Divine Decadence Rollerball,Marc Jacobs Fragrances,4.7143,7,0,0,1300,29,0.34 oz,Fragrance:Women:Rollerballs & Travel Size,,0,0,1,0,6,FALSE
P410845,full,MIU MIU Hair Mist,Miu Miu,3,2,4,4,984,49,,Fragrance:Women:Body Mist & Hair Mist,CA,1,0,0,0,1,FALSE
P410846,full,Tangier Vanille,Aerin,3.3333,15,1,0,664,115,1.7 oz,Fragrance:Women:Perfume,,4,1,2,2,7,FALSE
P410847,full,Tangier Vanille Rollerball,Aerin,3.6667,3,0,0,494,28,0.27 oz,Fragrance:Women:Rollerballs & Travel Size,CA,1,0,0,0,2,FALSE
P410848,full,Tangier Vanille Body Cream,Aerin,3.6667,3,0,0,138,58,5 oz,Fragrance:Women:Lotions & Oils,,1,0,0,0,2,FALSE
P410849,full,Rain Scented Candle,Clean,,,,,,,,,,0,0,0,0,0,TRUE
P410853,full,Rain Room and Linen Spray,Clean,,,,,,,,,,0,0,0,0,0,TRUE
P410856,full,Warm Cotton Room and Linen Spray,Clean,,,,,,,,,,0,0,0,0,0,TRUE
P410859,full,Skin Reed Diffuser,Clean,,,,,,,,,,0,0,0,0,0,TRUE
P410867,full,Fresh Eyes Maracuja Waterproof Eye Makeup Remover Wipes,Tarte,3.7885,52,1,5,3458,12,30 wipes,Skincare:Cleansers:Makeup Removers,,7,5,6,8,26,FALSE
P410870,full,Kiss & Blush Strobing Universal Highlighter,Yves Saint Laurent,,,,,,,,,,0,0,0,0,0,TRUE
P410873,full,Honey Potion Renewing Antioxidant Hydration Mask with Echinacea GreenEnvy™,Farmacy,4.3454,249,17,76,21058,56,4.1 oz/ 117 g,Skincare:Masks:Face Masks,,16,16,11,29,178,FALSE
P410874,full,Correct+ Melting Boost,Karuna,5,1,1,0,618,18,8 sheets x 4 dots,Skincare:Masks:Sheet Masks,,0,0,0,0,1,FALSE
P410875,full,Spot+ Melting Boost,Karuna,5,1,2,0,937,18,8 sheets x 4 dots,Skincare:Masks:Sheet Masks,,0,0,0,0,1,FALSE
P410876,full,Under Eye+ Melting Boost,Karuna,3.6667,3,0,0,916,18,8 sheets x 2 strips,Skincare:Masks:Sheet Masks,,1,0,0,0,2,FALSE
P410877,full,Skin Clarifying Duo,Karuna,4.6667,6,1,1,1076,12,,Skincare:Masks:Sheet Masks,,0,0,0,2,4,FALSE
P410878,full,Skin Reviving Duo,Karuna,5,2,0,0,688,12,,Skincare:Masks:Sheet Masks,,0,0,0,0,2,FALSE
P410879,full,Skin Brightening Duo,Karuna,3.6667,6,1,0,1067,12,,Skincare:Value & Gift Sets,,0,1,2,1,2,FALSE
P410880,full,Essentials Collection,Amorepacific,4.9412,17,1,0,3460,65,,Skincare:Value & Gift Sets,CA,0,0,0,1,16,FALSE
P410881,full,Hello Sunshine Suncare Starter Kit,Supergoop!,3.8571,7,1,2,2329,15,,Skincare:Value & Gift Sets,CA,0,1,2,1,3,FALSE
P410882,full,Electric Pink Deluxe Set,Ghd,5,2,5,2,1260,325,,Hair:Value & Gift Sets,,0,0,0,0,2,FALSE
P410883,full,Acne Clearing Wash,Peter Thomas Roth,4.3261,46,7,24,3447,38,8.5 oz,Skincare:Cleansers:Face Wash & Cleansers,AU:CA,4,2,0,9,31,FALSE
P410884,full,Acne Spot and Area Treatment,Peter Thomas Roth,4.16,50,5,7,2804,19,0.5 oz,Skincare:Treatments:Face Serums,AU:CA,5,1,5,9,30,FALSE
P410886,full,Mini Lip Color,Milk Makeup,3.8077,26,0,0,5314,12,0.04 oz,Makeup:Lip:Lipstick,JP:KR:NL:GB:DE:NO,1,4,5,5,11,FALSE
P410888,full,Teint Idole Ultra Longwear Cushion Foundation SPF 50,Lancôme,4.1375,80,20,33,8303,47,0.45 oz/ 13.31 mL,Makeup:Face:Foundation,JP:SE:KR:NL:GB:DE:NO,3,9,10,12,47,FALSE
P410889,full,Neon Pop! - Neon Nail Polish Set,Formula X,2,2,0,0,735,13.25,,Makeup:Nail:Nail Sets,CA,1,0,1,0,0,FALSE
P410892,full,SHINE XCEL - Nail Top Coat,Formula X,4.1765,17,3,2,1549,5,0.04 oz,Makeup:Nail:Nail Polish,,1,2,1,2,11,TRUE
P410893,full,PRIME XCEL – Nail Base Coat,Formula X,,,,,,,,,,0,0,0,0,0,TRUE
P410894,full,The System XCEL™ - Gel-Like Nail Polish Set,Formula X,,,,,,,,,,0,0,0,0,0,TRUE
P410896,full,Very Berry - Shades of Berry Nail Polish Set,Deborah Lippmann,4.2727,22,2,0,3638,36,,Makeup:Nail:Nail Sets,,3,0,0,4,15,FALSE
P410897,full,Lisse Luxe Hair Turban,Aquis,4.1333,45,4,9,5229,30,,Hair:Hair Tools:Hair Accessories,,5,4,2,3,31,FALSE
P410899,full,About Last Night Style Eye Con No 20 Eyeshadow Palette,Marc Jacobs Beauty,,,,,,,,,,0,0,0,0,0,TRUE
P410940,full,Instant Ink 24-Hour Brush Eyeliner,Laura Mercier,,,,,,,,,,0,0,0,0,0,TRUE
